user_name,rating_star,date,comment,comment_likes
Evan Solo,★★★★★,22 Jul 2025,"This may be recency bias but this is quite literally one of the best films we’ve ever gotten in the MCU. The way Matt Shakman was able to perfectly balance the humor, the emotion, the action, and the underlying theme of family just blows my mind.
Every character and I mean EVERY character is better than their previous counterparts in this film. Pedro was the only casting I was super iffy on and he won me over, in fact I… more",135 likes
Caden Mayhew🪽,★★,27 Jul 2025,Maybe it's a good thing we have to wait 18 months for Marvel's next project - lukewarm and soulless.,110 likes
jovo,★★★,30 Jul 2025,"why is pedro pascal in everything except me?
check the list: 2025 ranked
(6/10)",79 likes
amelie ੈ♡˳,★★★★★,29 Jul 2025,"""i'm not giving up. we will face this together. we will fight it together... as a family.""
well, that was... pretty fucking fantastic
the movie ended some time ago yet i still have the biggest smile on my face. god i don't even know what to say. I LOVED IT!!!! that sums it up perfectly. the 60s aesthetic, the soundtrack, the cast. this is exactly how my deepest dreams look like – colorful, full of love, and a bit of… more",83 likes
Allison M. 🌱,★★★,28 Jul 2025,"I love Vanessa Kirby and hate comic book adaptations. Seeing this movie proves that love is stronger than hate. Last week on Wednesday, I randomly took the day off to see Vanessa Kirby on the Seth Meyers show (not randomly as it was pretty wild that I was able to actually get tickets). 
Some random thoughts:
-If you’re upset about the Pepsi Cola sign in Madame Web but not the 7-Up ball in Fantastic Four, you are a sexist. 
-Who… more",80 likes
Dennis11,★★★★,27 Jul 2025,Galactus treating Fantastic like a jelly candy,115 likes
Riley,★★★,23 Jul 2025,"Pretty nice of them to include one of the only watchable ones of these in recent years as a bonus add-on to the Avatar: Fire and Ash trailer!
Enjoyed this I think! Kinda ugly af and feels like it’s over before it really begins but I’ll take a quaint little breezy thing like this that forgoes the usual referential humour for straightforward charming character dynamics and good pulp. That dude really called his ass “Mr. fantastic and awesome guy” and then told his best mate he can be called “The grotesque monstrous beast thing”, he’s so real for that.",134 likes
bee🎞️,★★★★½,29 Jul 2025,"“We will stand together, as a family”
Marvel has yet COOKED again! A great first movie to the first family of Marvel, and they did it PERFECTLY. None of the scenes in this movie made me bored or lost focus, and that final fight is literally godly in IMAX. I’d do anything to witness that again.
Post credit is SO EXCITING",76 likes
Sahil Memon,★★★★½,28 Jul 2025,daddy's home.,116 likes
Cernan Mari,★★★★,24 Jul 2025,"GALACTUS IS SO BIG!!!
But let's be real: they didn't reveal Franklin's POWERS (plural) because they knew that if they did, the film would only last 30 minutes.
But the post-credits scene was WAHHHHHHHHHHHHHHH!",134 likes
yourfaveGDR,★★★★½,26 Jul 2025,,152 likes
StevieRhine,★★★★★,24 Jul 2025,"I feel like I need to preface this.
Ever since I was a child, I have LOVED The Fantastic Four. That was MY BOOK when I went to Buried Under Comics multiple times a week. One Christmas, my Dad went there with a box and just filled it up with Fantastic Four back issues and wrapped it. I lived for this shit.
So I am speaking to you as someone with DEEP admiration for these characters and their exploits over the last 60+ years. This movie is perfection. It is EVERYTHING a Fantastic Four movie should be.
Bravo. 👏🏻👏🏻👏🏻",137 likes
SosaKnowsBall,★★★★★,27 Jul 2025,Jack Kirby would be proud.,112 likes
vitor,★★★½,24 Jul 2025,silver surfer had no business being that fine 🫦🫦johnny can you fight ?!??!?!?!?,137 likes
Josefina (Girl On The Shore),★★,24 Jul 2025,"Inoffensive to an almost offensive degree, but nothing will ever beat director Matt Shakman's true masterpiece: It’s Always Sunny in Philadelphia season 10 episode 4 “Charlie Work”",133 likes
theophilus,★★★★★,24 Jul 2025,"The 4 together? Fantastic. Oozing with retro sci-fi vibes. The suit looks comfy, like a sweater, cotton-like material. Matt Shakman delivers a visually stunning and vibrant take on Fantastic Four: First Steps, bringing a retro-futuristic New York City to life with flair and imagination. From the stylized 1960s inspired design to the awe inspiring space sequences, the film feels like a breath of fresh air in the superhero genre. It’s bold, stylish, and fully embraces its comic book roots in… more",135 likes
mariano,★★★,24 Jul 2025,the thing’s swag is too tuff… there wasn’t a single fit that wasn’t immaculate. every single time i was like “wow how does he do it?” he sits on the saul goodman fashion icon table,136 likes
Beastmachine789,★★★★★,25 Jul 2025,"2025 Ranked 
9.5/10
The Fantastic Four are by far my favorite team in the superhero world, I find them so incredibly charming and so damn cool. This movie was amazing, it did these characters justice even though I didn’t hate the 2000’s movies. 
Let’s start with the cast. I was skeptical of both Pedro and Joseph but they sold me on them. I adored Vanessa Kirby as Sue Storm, she has a wonderful mix of compassion, intelligence, and love for… more",92 likes
abs 🦦,★★★★,29 Jul 2025,"how do i get a herbie, what a lovely little dude.",82 likes
Shady,★★½,30 Jul 2025,"Ugh. Well, at least it looks and feels like an actual film. Is that a compliment? As far as MCU movies go, yep that's a compliment so good job on that, MCU.
But I would've never guessed I would be giving this score after the first one hour because the first act is actually... do I say it? I'm going to say it... Fantastic. Jokes aside, it really was. The pre-title montage sequence sets the characters up so well. I'm… more",90 likes
irathethird,★★★½,28 Jul 2025,michael giacchino gagged the soundtrack so hard and sue and johnny are finally the mvps they are in the comics,84 likes
sebastián?,★★★★,28 Jul 2025,"Fourth time's the charm!
It's a messy film, with some overused tropes but the perfomances and story are so entertaining and exciting. Finally getting to see Galactus be imposing and interpreted in an intimidating way was great.
2025 Ranked",76 likes
